"orderDate";"productName";"Quantitysold";"quantityInStock";"productLine";"rang_pdts";"taux_ecoulement_stock"
"2023-08-20";"1969 Dodge Charger";28.0;732;"Classic Cars";1857;0.04
"2023-08-22";"1992 Ferrari 360 Spider red";42.0;835;"Classic Cars";670;0.05
"2023-08-22";"1999 Indy 500 Monte Carlo SS";39.0;816;"Classic Cars";915;0.05
"2023-08-22";"1966 Shelby Cobra 427 S/C";35.0;820;"Classic Cars";1234;0.04
"2023-08-22";"1993 Mazda RX-7";34.0;398;"Classic Cars";1301;0.09
"2023-08-22";"1948 Porsche Type 356 Roadster";31.0;899;"Classic Cars";1589;0.03
"2023-08-22";"1982 Lamborghini Diablo";31.0;772;"Classic Cars";1589;0.04
"2023-08-22";"1948 Porsche 356-A Roadster";29.0;883;"Classic Cars";1763;0.03
"2023-08-22";"1995 Honda Civic";29.0;977;"Classic Cars";1763;0.03
"2023-08-22";"1956 Porsche 356A Coupe";25.0;660;"Classic Cars";2119;0.04
"2023-08-22";"1965 Aston Martin DB5";23.0;904;"Classic Cars";2296;0.03
"2023-08-25";"1949 Jaguar XK 120";49.0;235;"Classic Cars";77;0.21
"2023-08-25";"1952 Citroen-15CV";48.0;145;"Classic Cars";163;0.33
"2023-08-25";"2002 Chevy Corvette";48.0;945;"Classic Cars";163;0.05
"2023-08-25";"1969 Chevrolet Camaro Z28";33.0;470;"Classic Cars";1409;0.07
"2023-08-25";"1970 Chevy Chevelle SS 454";32.0;101;"Classic Cars";1503;0.32
"2023-08-25";"1957 Ford Thunderbird";26.0;321;"Classic Cars";2031;0.08
"2023-09-02";"1937 Lincoln Berline";50.0;869;"Vintage Cars";12;0.06
"2023-09-02";"1913 Ford Model T Speedster";46.0;419;"Vintage Cars";320;0.11
"2023-09-02";"1938 Cadillac V-16 Presidential Limousine";45.0;285;"Vintage Cars";416;0.16
"2023-09-02";"1934 Ford V8 Coupe";43.0;565;"Vintage Cars";589;0.08
"2023-09-02";"1932 Model A Ford J-Coupe";37.0;935;"Vintage Cars";1082;0.04
"2023-09-02";"1932 Alfa Romeo 8C2300 Spider Sport";35.0;655;"Vintage Cars";1234;0.05
"2023-09-02";"1952 Alpine Renault 1300";34.0;731;"Classic Cars";1301;0.05
"2023-09-02";"1917 Maxwell Touring Car";34.0;791;"Vintage Cars";1301;0.04
"2023-09-02";"1936 Mercedes Benz 500k Roadster";33.0;208;"Vintage Cars";1409;0.16
"2023-09-02";"18th Century Vintage Horse Carriage";29.0;599;"Vintage Cars";1763;0.05
"2023-09-02";"1936 Mercedes-Benz 500K Special Roadster";27.0;864;"Vintage Cars";1935;0.03
"2023-09-02";"1917 Grand Touring Sedan";26.0;272;"Vintage Cars";2031;0.1
"2023-09-02";"1911 Ford Town Car";25.0;54;"Vintage Cars";2119;0.46
"2023-09-02";"1940 Ford Pickup Truck";24.0;261;"Trucks and Buses";2211;0.09
"2023-09-02";"1928 Mercedes-Benz SSK";22.0;55;"Vintage Cars";2370;0.4
"2023-09-02";"1936 Chrysler Airflow";21.0;471;"Vintage Cars";2458;0.04
"2023-09-02";"1939 Chevrolet Deluxe Coupe";20.0;733;"Vintage Cars";2556;0.03
"2023-09-04";"1964 Mercedes Tour Bus";48.0;826;"Trucks and Buses";163;0.06
"2023-09-04";"1962 LanciaA Delta 16V";44.0;679;"Classic Cars";502;0.06
"2023-09-04";"1939 Cadillac Limousine";44.0;665;"Vintage Cars";502;0.07
"2023-09-04";"1957 Chevy Pickup";41.0;613;"Trucks and Buses";743;0.07
"2023-09-04";"1996 Peterbilt 379 Stake Bed with Outrigger";36.0;81;"Trucks and Buses";1154;0.44
"2023-09-04";"1954 Greyhound Scenicruiser";31.0;287;"Trucks and Buses";1589;0.11
"2023-09-04";"1926 Ford Fire Engine";29.0;202;"Trucks and Buses";1763;0.14
"2023-09-04";"1980’s GM Manhattan Express";29.0;510;"Trucks and Buses";1763;0.06
"2023-09-04";"1982 Camaro Z28";27.0;693;"Classic Cars";1935;0.04
"2023-09-04";"1958 Setra Bus";25.0;158;"Trucks and Buses";2119;0.16
"2023-09-04";"1992 Ferrari 360 Spider red";25.0;835;"Classic Cars";2119;0.03
"2023-09-04";"1940s Ford truck";25.0;313;"Trucks and Buses";2119;0.08
"2023-09-04";"1962 Volkswagen Microbus";25.0;233;"Trucks and Buses";2119;0.11
"2023-09-04";"1958 Chevy Corvette Limited Edition";20.0;254;"Classic Cars";2556;0.08
"2023-09-05";"The USS Constitution Ship";47.0;708;"Ships";256;0.07
"2023-09-05";"1941 Chevrolet Special Deluxe Cabriolet";46.0;238;"Vintage Cars";320;0.19
"2023-09-05";"The Schooner Bluenose";45.0;190;"Ships";416;0.24
"2023-09-05";"1903 Ford Model A";43.0;391;"Vintage Cars";589;0.11
"2023-09-05";"The Mayflower";43.0;74;"Ships";589;0.58
"2023-09-05";"Boeing X-32A JSF";43.0;486;"Planes";589;0.09
"2023-09-05";"18th century schooner";42.0;190;"Ships";670;0.22
"2023-09-05";"2001 Ferrari Enzo";41.0;362;"Classic Cars";743;0.11
"2023-09-05";"1992 Porsche Cayenne Turbo Silver";39.0;658;"Classic Cars";915;0.06
"2023-09-05";"Diamond T620 Semi-Skirted Tanker";38.0;102;"Trucks and Buses";997;0.37
"2023-09-05";"The Queen Mary";38.0;509;"Ships";997;0.07
"2023-09-05";"1962 City of Detroit Streetcar";37.0;165;"Trains";1082;0.22
"2023-09-05";"Collectable Wooden Train";36.0;645;"Trains";1154;0.06
"2023-09-05";"1950's Chicago Surface Lines Streetcar";36.0;860;"Trains";1154;0.04
"2023-09-05";"1904 Buick Runabout";34.0;829;"Vintage Cars";1301;0.04
"2023-09-05";"1912 Ford Model T Delivery Wagon";34.0;917;"Vintage Cars";1301;0.04
"2023-09-05";"1940 Ford Delivery Sedan";33.0;662;"Vintage Cars";1409;0.05
"2023-09-05";"Pont Yacht";33.0;41;"Ships";1409;0.8
"2023-09-05";"1970 Triumph Spitfire";31.0;555;"Classic Cars";1589;0.06
"2023-09-05";"1970 Dodge Coronet";29.0;407;"Classic Cars";1763;0.07
"2023-09-05";"1969 Corvair Monza";27.0;691;"Classic Cars";1935;0.04
"2023-09-05";"1972 Alfa Romeo GTA";25.0;325;"Classic Cars";2119;0.08
"2023-09-05";"1969 Ford Falcon";24.0;105;"Classic Cars";2211;0.23
"2023-09-05";"1998 Chrysler Plymouth Prowler";23.0;472;"Classic Cars";2296;0.05
"2023-09-05";"The Titanic";22.0;196;"Ships";2370;0.11
"2023-09-05";"1999 Yamaha Speed Boat";21.0;426;"Ships";2458;0.05
"2023-09-05";"HMS Bounty";20.0;350;"Ships";2556;0.06
"2023-09-06";"1928 Ford Phaeton Deluxe";50.0;14;"Vintage Cars";12;3.57
"2023-09-06";"1980s Black Hawk Helicopter";45.0;533;"Planes";416;0.08
"2023-09-06";"America West Airlines B757-200";45.0;965;"Planes";416;0.05
"2023-09-06";"1937 Horch 930V Limousine";39.0;290;"Vintage Cars";915;0.13
"2023-09-06";"1930 Buick Marquette Phaeton";33.0;706;"Vintage Cars";1409;0.05
"2023-09-06";"American Airlines: MD-11S";32.0;882;"Planes";1503;0.04
"2023-09-06";"P-51-D Mustang";31.0;99;"Planes";1589;0.31
"2023-09-06";"1900s Vintage Bi-Plane";30.0;594;"Planes";1688;0.05
"2023-09-06";"F/A 18 Hornet 1/72";25.0;55;"Planes";2119;0.45
"2023-09-06";"American Airlines: B767-300";24.0;584;"Planes";2211;0.04
"2023-09-06";"1928 British Royal Navy Airplane";22.0;363;"Planes";2370;0.06
"2023-09-06";"Corsair F4U ( Bird Cage)";21.0;681;"Planes";2458;0.03
"2023-09-06";"1900s Vintage Tri-Plane";21.0;276;"Planes";2458;0.08
"2023-09-12";"2002 Suzuki XREO";49.0;1000;"Motorcycles";77;0.05
"2023-09-12";"1996 Moto Guzzi 1100i";47.0;663;"Motorcycles";256;0.07
"2023-09-12";"ATA: B757-300";45.0;711;"Planes";416;0.06
"2023-09-12";"1960 BSA Gold Star DBD34";39.0;2;"Motorcycles";915;19.5
"2023-09-12";"2002 Yamaha YZR M1";39.0;60;"Motorcycles";915;0.65
"2023-09-12";"1982 Ducati 900 Monster";38.0;684;"Motorcycles";997;0.06
"2023-09-12";"1997 BMW F650 ST";37.0;18;"Motorcycles";1082;2.06
"2023-09-12";"1982 Ducati 996 R";37.0;924;"Motorcycles";1082;0.04
"2023-09-12";"1969 Harley Davidson Ultimate Chopper";36.0;793;"Motorcycles";1154;0.05
"2023-09-12";"1997 BMW R 1100 S";34.0;700;"Motorcycles";1301;0.05
"2023-09-12";"2003 Harley-Davidson Eagle Drag Bike";27.0;558;"Motorcycles";1935;0.05
"2023-09-12";"1974 Ducati 350 Mk3 Desmo";26.0;334;"Motorcycles";2031;0.08
"2023-09-12";"1936 Harley Davidson El Knucklehead";20.0;436;"Motorcycles";2556;0.05
"2023-09-13";"1957 Vespa GS150";38.0;769;"Motorcycles";997;0.05
"2023-09-15";"1968 Dodge Charger";45.0;912;"Classic Cars";416;0.05
"2023-09-15";"1948 Porsche 356-A Roadster";44.0;883;"Classic Cars";502;0.05
"2023-09-15";"1999 Indy 500 Monte Carlo SS";44.0;816;"Classic Cars";502;0.05
"2023-09-15";"1969 Dodge Super Bee";43.0;192;"Classic Cars";589;0.22
"2023-09-15";"1970 Plymouth Hemi Cuda";41.0;566;"Classic Cars";743;0.07
"2023-09-15";"1993 Mazda RX-7";41.0;398;"Classic Cars";743;0.1
"2023-09-15";"1976 Ford Gran Torino";40.0;913;"Classic Cars";835;0.04
"2023-09-15";"1961 Chevrolet Impala";40.0;787;"Classic Cars";835;0.05
"2023-09-15";"1992 Ferrari 360 Spider red";36.0;835;"Classic Cars";1154;0.04
"2023-09-15";"1982 Lamborghini Diablo";36.0;772;"Classic Cars";1154;0.05
"2023-09-15";"1956 Porsche 356A Coupe";36.0;660;"Classic Cars";1154;0.05
"2023-09-15";"1957 Corvette Convertible";34.0;125;"Classic Cars";1301;0.27
"2023-09-15";"1948 Porsche Type 356 Roadster";27.0;899;"Classic Cars";1935;0.03
"2023-09-15";"1995 Honda Civic";24.0;977;"Classic Cars";2211;0.02
"2023-09-15";"1969 Dodge Charger";23.0;732;"Classic Cars";2296;0.03
"2023-09-15";"1968 Ford Mustang";21.0;7;"Classic Cars";2458;3.0
"2023-09-15";"1971 Alpine Renault 1600s";20.0;800;"Classic Cars";2556;0.03
"2023-09-17";"1966 Shelby Cobra 427 S/C";50.0;820;"Classic Cars";12;0.06
"2023-09-17";"1952 Citroen-15CV";48.0;145;"Classic Cars";163;0.33
"2023-09-17";"2002 Chevy Corvette";41.0;945;"Classic Cars";743;0.04
"2023-09-17";"1970 Chevy Chevelle SS 454";36.0;101;"Classic Cars";1154;0.36
"2023-09-17";"1932 Alfa Romeo 8C2300 Spider Sport";35.0;655;"Vintage Cars";1234;0.05
"2023-09-17";"1949 Jaguar XK 120";35.0;235;"Classic Cars";1234;0.15
"2023-09-17";"1969 Chevrolet Camaro Z28";34.0;470;"Classic Cars";1301;0.07
"2023-09-17";"1936 Mercedes Benz 500k Roadster";33.0;208;"Vintage Cars";1409;0.16
"2023-09-17";"1917 Grand Touring Sedan";32.0;272;"Vintage Cars";1503;0.12
"2023-09-17";"1932 Model A Ford J-Coupe";31.0;935;"Vintage Cars";1589;0.03
"2023-09-17";"1939 Chevrolet Deluxe Coupe";29.0;733;"Vintage Cars";1763;0.04
"2023-09-17";"1911 Ford Town Car";28.0;54;"Vintage Cars";1857;0.52
"2023-09-17";"1957 Ford Thunderbird";23.0;321;"Classic Cars";2296;0.07
"2023-09-17";"1965 Aston Martin DB5";20.0;904;"Classic Cars";2556;0.02
"2023-09-19";"1938 Cadillac V-16 Presidential Limousine";45.0;285;"Vintage Cars";416;0.16
"2023-09-19";"1928 Mercedes-Benz SSK";43.0;55;"Vintage Cars";589;0.78
"2023-09-19";"1937 Lincoln Berline";38.0;869;"Vintage Cars";997;0.04
"2023-09-19";"1936 Mercedes-Benz 500K Special Roadster";24.0;864;"Vintage Cars";2211;0.03
"2023-09-23";"1936 Chrysler Airflow";45.0;471;"Vintage Cars";416;0.1
"2023-09-23";"1917 Maxwell Touring Car";26.0;791;"Vintage Cars";2031;0.03
"2023-09-24";"1954 Greyhound Scenicruiser";50.0;287;"Trucks and Buses";12;0.17
"2023-09-24";"1940s Ford truck";48.0;313;"Trucks and Buses";163;0.15
"2023-09-24";"1962 Volkswagen Microbus";48.0;233;"Trucks and Buses";163;0.21
"2023-09-24";"1913 Ford Model T Speedster";47.0;419;"Vintage Cars";256;0.11
"2023-09-24";"1970 Triumph Spitfire";44.0;555;"Classic Cars";502;0.08
"2023-09-24";"1958 Setra Bus";41.0;158;"Trucks and Buses";743;0.26
"2023-09-24";"1940 Ford Pickup Truck";41.0;261;"Trucks and Buses";743;0.16
"2023-09-24";"1964 Mercedes Tour Bus";41.0;826;"Trucks and Buses";743;0.05
"2023-09-24";"Diamond T620 Semi-Skirted Tanker";41.0;102;"Trucks and Buses";743;0.4
"2023-09-24";"1970 Dodge Coronet";40.0;407;"Classic Cars";835;0.1
"2023-09-24";"1958 Chevy Corvette Limited Edition";39.0;254;"Classic Cars";915;0.15
"2023-09-24";"1952 Alpine Renault 1300";37.0;731;"Classic Cars";1082;0.05
"2023-09-24";"1934 Ford V8 Coupe";37.0;565;"Vintage Cars";1082;0.07
"2023-09-24";"1962 City of Detroit Streetcar";35.0;165;"Trains";1234;0.21
"2023-09-24";"1996 Peterbilt 379 Stake Bed with Outrigger";32.0;81;"Trucks and Buses";1503;0.4
"2023-09-24";"1950's Chicago Surface Lines Streetcar";31.0;860;"Trains";1589;0.04
"2023-09-24";"1962 LanciaA Delta 16V";30.0;679;"Classic Cars";1688;0.04
"2023-09-24";"1939 Cadillac Limousine";29.0;665;"Vintage Cars";1763;0.04
"2023-09-24";"1982 Camaro Z28";28.0;693;"Classic Cars";1857;0.04
"2023-09-24";"1992 Porsche Cayenne Turbo Silver";27.0;658;"Classic Cars";1935;0.04
"2023-09-24";"1926 Ford Fire Engine";26.0;202;"Trucks and Buses";2031;0.13
"2023-09-24";"1980’s GM Manhattan Express";26.0;510;"Trucks and Buses";2031;0.05
"2023-09-24";"1998 Chrysler Plymouth Prowler";26.0;472;"Classic Cars";2031;0.06
"2023-09-24";"18th Century Vintage Horse Carriage";23.0;599;"Vintage Cars";2296;0.04
"2023-09-24";"1957 Chevy Pickup";21.0;613;"Trucks and Buses";2458;0.03
"2023-09-24";"1992 Ferrari 360 Spider red";21.0;835;"Classic Cars";2458;0.03
"2023-09-25";"1904 Buick Runabout";49.0;829;"Vintage Cars";77;0.06
"2023-09-25";"2001 Ferrari Enzo";46.0;362;"Classic Cars";320;0.13
"2023-09-25";"1969 Ford Falcon";45.0;105;"Classic Cars";416;0.43
"2023-09-25";"Pont Yacht";32.0;41;"Ships";1503;0.78
"2023-09-25";"The Mayflower";29.0;74;"Ships";1763;0.39
"2023-09-25";"1969 Corvair Monza";24.0;691;"Classic Cars";2211;0.03
"2023-09-25";"1903 Ford Model A";24.0;391;"Vintage Cars";2211;0.06
"2023-09-25";"Collectable Wooden Train";22.0;645;"Trains";2370;0.03
"2023-09-25";"18th century schooner";21.0;190;"Ships";2458;0.11
"2023-09-26";"1912 Ford Model T Delivery Wagon";46.0;917;"Vintage Cars";320;0.05
"2023-09-26";"The Queen Mary";45.0;509;"Ships";416;0.09
"2023-09-26";"The USS Constitution Ship";44.0;708;"Ships";502;0.06
"2023-09-26";"The Titanic";34.0;196;"Ships";1301;0.17
"2023-09-26";"The Schooner Bluenose";26.0;190;"Ships";2031;0.14
"2023-09-26";"1972 Alfa Romeo GTA";24.0;325;"Classic Cars";2211;0.07
"2023-10-01";"American Airlines: MD-11S";47.0;882;"Planes";256;0.05
"2023-10-01";"American Airlines: B767-300";42.0;584;"Planes";670;0.07
"2023-10-01";"1980s Black Hawk Helicopter";36.0;533;"Planes";1154;0.07
"2023-10-01";"HMS Bounty";34.0;350;"Ships";1301;0.1
"2023-10-01";"Corsair F4U ( Bird Cage)";32.0;681;"Planes";1503;0.05
"2023-10-01";"1937 Horch 930V Limousine";31.0;290;"Vintage Cars";1589;0.11
"2023-10-01";"1930 Buick Marquette Phaeton";26.0;706;"Vintage Cars";2031;0.04
"2023-10-01";"America West Airlines B757-200";24.0;965;"Planes";2211;0.02
"2023-10-01";"1941 Chevrolet Special Deluxe Cabriolet";22.0;238;"Vintage Cars";2370;0.09
"2023-10-01";"1940 Ford Delivery Sedan";22.0;662;"Vintage Cars";2370;0.03
"2023-10-01";"F/A 18 Hornet 1/72";22.0;55;"Planes";2370;0.4
"2023-10-01";"1999 Yamaha Speed Boat";21.0;426;"Ships";2458;0.05
"2023-10-01";"1900s Vintage Bi-Plane";21.0;594;"Planes";2458;0.04
"2023-10-01";"Boeing X-32A JSF";21.0;486;"Planes";2458;0.04
"2023-10-02";"ATA: B757-300";35.0;711;"Planes";1234;0.05
"2023-10-02";"1928 British Royal Navy Airplane";32.0;363;"Planes";1503;0.09
"2023-10-02";"1960 BSA Gold Star DBD34";32.0;2;"Motorcycles";1503;16.0
"2023-10-02";"1928 Ford Phaeton Deluxe";28.0;14;"Vintage Cars";1857;2.0
"2023-10-02";"1997 BMW F650 ST";26.0;18;"Motorcycles";2031;1.44
"2023-10-02";"P-51-D Mustang";25.0;99;"Planes";2119;0.25
"2023-10-02";"1900s Vintage Tri-Plane";23.0;276;"Planes";2296;0.08
"2023-10-13";"1996 Moto Guzzi 1100i";39.0;663;"Motorcycles";915;0.06
"2023-10-13";"1936 Harley Davidson El Knucklehead";32.0;436;"Motorcycles";1503;0.07
"2023-10-16";"1957 Corvette Convertible";49.0;125;"Classic Cars";77;0.39
"2023-10-16";"1997 BMW R 1100 S";47.0;700;"Motorcycles";256;0.07
"2023-10-16";"2002 Yamaha YZR M1";44.0;60;"Motorcycles";502;0.73
"2023-10-16";"1957 Vespa GS150";39.0;769;"Motorcycles";915;0.05
"2023-10-16";"1974 Ducati 350 Mk3 Desmo";38.0;334;"Motorcycles";997;0.11
"2023-10-16";"1982 Ducati 900 Monster";33.0;684;"Motorcycles";1409;0.05
"2023-10-16";"1961 Chevrolet Impala";32.0;787;"Classic Cars";1503;0.04
"2023-10-16";"2003 Harley-Davidson Eagle Drag Bike";29.0;558;"Motorcycles";1763;0.05
"2023-10-16";"2002 Suzuki XREO";24.0;1000;"Motorcycles";2211;0.02
"2023-10-16";"1982 Ducati 996 R";24.0;924;"Motorcycles";2211;0.03
"2023-10-16";"1969 Harley Davidson Ultimate Chopper";23.0;793;"Motorcycles";2296;0.03
"2023-10-22";"1911 Ford Town Car";46.0;54;"Vintage Cars";320;0.85
"2023-10-22";"1936 Mercedes Benz 500k Roadster";24.0;208;"Vintage Cars";2211;0.12
"2023-10-27";"1952 Alpine Renault 1300";47.0;731;"Classic Cars";256;0.06
"2023-10-27";"1940 Ford Pickup Truck";46.0;261;"Trucks and Buses";320;0.18
"2023-10-27";"1913 Ford Model T Speedster";46.0;419;"Vintage Cars";320;0.11
"2023-10-27";"1938 Cadillac V-16 Presidential Limousine";44.0;285;"Vintage Cars";502;0.15
"2023-10-27";"1982 Camaro Z28";40.0;693;"Classic Cars";835;0.06
"2023-10-27";"1958 Setra Bus";39.0;158;"Trucks and Buses";915;0.25
"2023-10-27";"1917 Maxwell Touring Car";38.0;791;"Vintage Cars";997;0.05
"2023-10-27";"1937 Lincoln Berline";37.0;869;"Vintage Cars";1082;0.04
"2023-10-27";"1936 Mercedes-Benz 500K Special Roadster";37.0;864;"Vintage Cars";1082;0.04
"2023-10-27";"1996 Peterbilt 379 Stake Bed with Outrigger";36.0;81;"Trucks and Buses";1154;0.44
"2023-10-27";"1939 Cadillac Limousine";34.0;665;"Vintage Cars";1301;0.05
"2023-10-27";"1936 Chrysler Airflow";33.0;471;"Vintage Cars";1409;0.07
"2023-10-27";"18th Century Vintage Horse Carriage";26.0;599;"Vintage Cars";2031;0.04
"2023-10-27";"1932 Model A Ford J-Coupe";24.0;935;"Vintage Cars";2211;0.03
"2023-10-27";"1934 Ford V8 Coupe";24.0;565;"Vintage Cars";2211;0.04
"2023-10-27";"1939 Chevrolet Deluxe Coupe";23.0;733;"Vintage Cars";2296;0.03
"2023-10-27";"1928 Mercedes-Benz SSK";20.0;55;"Vintage Cars";2556;0.36
"2023-10-29";"1958 Chevy Corvette Limited Edition";48.0;254;"Classic Cars";163;0.19
"2023-10-29";"1970 Dodge Coronet";45.0;407;"Classic Cars";416;0.11
"2023-10-29";"Diamond T620 Semi-Skirted Tanker";42.0;102;"Trucks and Buses";670;0.41
"2023-10-29";"1926 Ford Fire Engine";41.0;202;"Trucks and Buses";743;0.2
"2023-10-29";"1954 Greyhound Scenicruiser";40.0;287;"Trucks and Buses";835;0.14
"2023-10-29";"1962 LanciaA Delta 16V";38.0;679;"Classic Cars";997;0.06
"2023-10-29";"1957 Chevy Pickup";38.0;613;"Trucks and Buses";997;0.06
"2023-10-29";"1992 Ferrari 360 Spider red";37.0;835;"Classic Cars";1082;0.04
"2023-10-29";"1964 Mercedes Tour Bus";36.0;826;"Trucks and Buses";1154;0.04
"2023-10-29";"1992 Porsche Cayenne Turbo Silver";36.0;658;"Classic Cars";1154;0.05
"2023-10-29";"1980’s GM Manhattan Express";28.0;510;"Trucks and Buses";1857;0.05
"2023-10-29";"1998 Chrysler Plymouth Prowler";27.0;472;"Classic Cars";1935;0.06
"2023-10-29";"1962 Volkswagen Microbus";24.0;233;"Trucks and Buses";2211;0.1
"2023-10-29";"1940s Ford truck";22.0;313;"Trucks and Buses";2370;0.07
"2023-10-30";"The Schooner Bluenose";50.0;190;"Ships";12;0.26
"2023-10-30";"1941 Chevrolet Special Deluxe Cabriolet";48.0;238;"Vintage Cars";163;0.2
"2023-10-30";"1950's Chicago Surface Lines Streetcar";46.0;860;"Trains";320;0.05
"2023-10-30";"The USS Constitution Ship";43.0;708;"Ships";589;0.06
"2023-10-30";"Collectable Wooden Train";40.0;645;"Trains";835;0.06
"2023-10-30";"1904 Buick Runabout";39.0;829;"Vintage Cars";915;0.05
"2023-10-30";"1980s Black Hawk Helicopter";39.0;533;"Planes";915;0.07
"2023-10-30";"The Mayflower";38.0;74;"Ships";997;0.51
"2023-10-30";"Pont Yacht";35.0;41;"Ships";1234;0.85
"2023-10-30";"1969 Corvair Monza";34.0;691;"Classic Cars";1301;0.05
"2023-10-30";"1962 City of Detroit Streetcar";34.0;165;"Trains";1301;0.21
"2023-10-30";"HMS Bounty";34.0;350;"Ships";1301;0.1
"2023-10-30";"Boeing X-32A JSF";34.0;486;"Planes";1301;0.07
"2023-10-30";"1903 Ford Model A";32.0;391;"Vintage Cars";1503;0.08
"2023-10-30";"The Titanic";32.0;196;"Ships";1503;0.16
"2023-10-30";"2001 Ferrari Enzo";31.0;362;"Classic Cars";1589;0.09
"2023-10-30";"1912 Ford Model T Delivery Wagon";31.0;917;"Vintage Cars";1589;0.03
"2023-10-30";"1999 Yamaha Speed Boat";31.0;426;"Ships";1589;0.07
"2023-10-30";"The Queen Mary";30.0;509;"Ships";1688;0.06
"2023-10-30";"18th century schooner";29.0;190;"Ships";1763;0.15
"2023-10-30";"1900s Vintage Bi-Plane";25.0;594;"Planes";2119;0.04
"2023-10-30";"1970 Triumph Spitfire";23.0;555;"Classic Cars";2296;0.04
"2023-10-30";"1972 Alfa Romeo GTA";22.0;325;"Classic Cars";2370;0.07
"2023-10-30";"1937 Horch 930V Limousine";22.0;290;"Vintage Cars";2370;0.08
"2023-10-30";"1940 Ford Delivery Sedan";22.0;662;"Vintage Cars";2370;0.03
"2023-10-30";"1969 Ford Falcon";20.0;105;"Classic Cars";2556;0.19
"2023-10-31";"1974 Ducati 350 Mk3 Desmo";50.0;334;"Motorcycles";12;0.15
"2023-10-31";"1960 BSA Gold Star DBD34";47.0;2;"Motorcycles";256;23.5
"2023-10-31";"1930 Buick Marquette Phaeton";47.0;706;"Vintage Cars";256;0.07
"2023-10-31";"1928 Ford Phaeton Deluxe";46.0;14;"Vintage Cars";320;3.29
"2023-10-31";"1900s Vintage Tri-Plane";44.0;276;"Planes";502;0.16
"2023-10-31";"Corsair F4U ( Bird Cage)";43.0;681;"Planes";589;0.06
"2023-10-31";"1969 Harley Davidson Ultimate Chopper";41.0;793;"Motorcycles";743;0.05
"2023-10-31";"American Airlines: MD-11S";39.0;882;"Planes";915;0.04
"2023-10-31";"America West Airlines B757-200";35.0;965;"Planes";1234;0.04
"2023-10-31";"1996 Moto Guzzi 1100i";34.0;663;"Motorcycles";1301;0.05
"2023-10-31";"1936 Harley Davidson El Knucklehead";34.0;436;"Motorcycles";1301;0.08
"2023-10-31";"1928 British Royal Navy Airplane";31.0;363;"Planes";1589;0.09
"2023-10-31";"ATA: B757-300";31.0;711;"Planes";1589;0.04
"2023-10-31";"2002 Yamaha YZR M1";28.0;60;"Motorcycles";1857;0.47
"2023-10-31";"P-51-D Mustang";27.0;99;"Planes";1935;0.27
"2023-10-31";"2002 Suzuki XREO";26.0;1000;"Motorcycles";2031;0.03
"2023-10-31";"1997 BMW F650 ST";24.0;18;"Motorcycles";2211;1.33
"2023-10-31";"1982 Ducati 900 Monster";24.0;684;"Motorcycles";2211;0.04
"2023-10-31";"American Airlines: B767-300";21.0;584;"Planes";2458;0.04
"2023-10-31";"F/A 18 Hornet 1/72";21.0;55;"Planes";2458;0.38
"2023-10-31";"1997 BMW R 1100 S";21.0;700;"Motorcycles";2458;0.03
"2023-10-31";"2003 Harley-Davidson Eagle Drag Bike";20.0;558;"Motorcycles";2556;0.04
"2023-11-01";"1970 Plymouth Hemi Cuda";49.0;566;"Classic Cars";77;0.09
"2023-11-01";"1976 Ford Gran Torino";49.0;913;"Classic Cars";77;0.05
"2023-11-01";"1961 Chevrolet Impala";49.0;787;"Classic Cars";77;0.06
"2023-11-01";"1992 Ferrari 360 Spider red";48.0;835;"Classic Cars";163;0.06
"2023-11-01";"2002 Chevy Corvette";46.0;945;"Classic Cars";320;0.05
"2023-11-01";"1956 Porsche 356A Coupe";45.0;660;"Classic Cars";416;0.07
"2023-11-01";"1966 Shelby Cobra 427 S/C";45.0;820;"Classic Cars";416;0.05
"2023-11-01";"1999 Indy 500 Monte Carlo SS";43.0;816;"Classic Cars";589;0.05
"2023-11-01";"1952 Citroen-15CV";43.0;145;"Classic Cars";589;0.3
"2023-11-01";"1957 Vespa GS150";42.0;769;"Motorcycles";670;0.05
"2023-11-01";"1932 Alfa Romeo 8C2300 Spider Sport";41.0;655;"Vintage Cars";743;0.06
"2023-11-01";"1957 Corvette Convertible";40.0;125;"Classic Cars";835;0.32
"2023-11-01";"1971 Alpine Renault 1600s";38.0;800;"Classic Cars";997;0.05
"2023-11-01";"1993 Mazda RX-7";37.0;398;"Classic Cars";1082;0.09
